task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
90,3030.3114434581335,5328.049488393921,5351.388775913376,2297.7380449357875,2321.0773324552424
91,3062.3969761017597,5351.388775913376,5373.6916418954315,2288.991799811616,2311.294665793672
92,3081.9599696276737,5373.6916418954315,5395.578069059509,2291.731672267758,2313.6180994318356
93,3107.3410811422877,5395.578069059509,5419.385706035751,2288.2369879172215,2312.0446248934636
94,3155.80158226135,5419.385706035751,5440.081821767944,2263.584123774401,2284.280239506594
95,3162.880898493785,5440.081821767944,5461.836610405106,2277.2009232741593,2298.9557119113206
96,3183.801932524457,5461.836610405106,5482.611029712814,2278.034677880649,2298.8090971883576
97,3277.292031287515,5482.611029712814,5503.640986292023,2205.3189984252995,2226.348955004508
98,3318.922653211196,5503.640986292023,5526.743842451233,2184.7183330808266,2207.821189240037
99,3330.300295440811,5526.743842451233,5547.204111663956,2196.4435470104218,2216.9038162231445
