task_id,submit_time,first_start_time,completion_time,waiting_time,turnaround_time
72,235.9567651985936,1938.6824141453292,1960.2710283707167,1702.7256489467356,1724.3142631721232
73,238.52742820665935,1960.2710283707167,1981.2120657871749,1721.7436001640574,1742.6846375805155
74,239.61564719703736,1981.2120657871749,2004.1610728214766,1741.5964185901375,1764.5454256244393
75,241.69543924098534,2004.1610728214766,2025.9354885529067,1762.4656335804914,1784.2400493119214
76,242.12326168965689,2025.9354885529067,2049.6519177864575,1783.8122268632499,1807.5286560968007
77,246.89936575178967,2049.6519177864575,2072.926966042378,1802.7525520346678,1826.0276002905882
78,252.11841862926784,2072.926966042378,2095.8649166534924,1820.80854741311,1843.7464980242246
79,258.8337123929231,2095.8649166534924,2117.3929875801587,1837.0312042605692,1858.5592751872355
80,262.5649754022674,2117.3929875801587,2140.1544958065533,1854.8280121778912,1877.5895204042858
81,263.55206523824484,2140.1544958065533,2162.075589270451,1876.6024305683086,1898.5235240322063
82,268.8312518903457,2162.075589270451,2184.5086162994885,1893.2443373801052,1915.6773644091427
83,273.3482816981543,2184.5086162994885,2207.9267304848217,1911.1603346013342,1934.5784487866674
84,278.1286595251384,2207.9267304848217,2229.721474261143,1929.7980709596834,1951.5928147360048
85,278.6803477330024,2229.721474261143,2252.12243756757,1951.0411265281407,1973.4420898345677
86,284.26764761713554,2252.12243756757,2273.504508108952,1967.8547899504347,1989.2368604918165
87,289.6126422987989,2273.504508108952,2294.643691391804,1983.8918658101531,2005.0310490930053
88,291.6972850244254,2294.643691391804,2316.9677024792218,2002.9464063673788,2025.2704174547964
89,296.6379470610583,2316.9677024792218,2338.139175267079,2020.3297554181636,2041.5012282060206
90,299.4599868645485,2338.139175267079,2361.478462786534,2038.6791884025304,2062.018475921985
91,303.5442162140205,2361.478462786534,2383.7813287685894,2057.934246572513,2080.2371125545687
92,309.4373647849001,2383.7813287685894,2405.667755932667,2074.3439639836893,2096.230391147767
93,312.504177013868,2405.667755932667,2429.4753929089093,2093.1635789187994,2116.9712158950415
94,315.81488420542297,2429.4753929089093,2450.1715086411023,2113.6605087034864,2134.3566244356794
95,320.57684257371204,2450.1715086411023,2471.9262972782635,2129.5946660673903,2151.3494547045516
96,326.16177048297027,2471.9262972782635,2492.7007165859723,2145.764526795293,2166.5389461030018
97,332.0296003977391,2492.7007165859723,2513.7306731651806,2160.671116188233,2181.7010727674415
98,335.62743073117025,2513.7306731651806,2536.833529324391,2178.1032424340106,2201.2060985932208
99,340.3899823139693,2536.833529324391,2557.2937985371136,2196.4435470104218,2216.9038162231445
